order_id,customer_id,product_id,order_date,order_value,name_x,age,email,region_id,name_y,category,price,region_name,year,month,is_high_value
7164fe18-6af0-4310-9e7f-463e47557bec,1089,548,2023-08-14,1516.32,John Adkins,35,knightpeter@example.org,1,Play,Electronics,116.5,North,2023,8,True
a7af6ff5-fe82-4e95-8c36-7d1480403c02,1064,518,2023-08-09,395.21,Nicholas Perez,68,andersonchristopher@example.com,1,Begin,Electronics,42.76,North,2023,8,False
9034f8eb-1c42-4682-95f5-235b5bbbc20e,1045,517,2023-11-10,1661.08,Heather Cummings,52,fuentessamantha@example.org,1,Hot,Home,445.51,North,2023,11,True
f02fdaa0-9e3b-47c9-9ebc-04a2c81d472f,1094,549,2024-02-26,1901.29,Rebecca Brooks,52,davistammy@example.net,1,Until,Electronics,174.84,North,2024,2,True
55d50f3e-1eea-4400-a0f1-fd43c7f0b4b5,1056,523,2023-09-07,493.28,Jordan Parks,56,jdaniels@example.com,1,Full,Books,160.69,North,2023,9,False
ce49d966-1252-494a-80a6-4bc5a732d73b,1098,544,2024-01-14,335.53,Nancy Thomas,29,lewisjenna@example.net,1,Concern,Books,14.74,North,2024,1,False
541349bd-2427-407c-9a5a-bf2ee3b63271,1049,513,2023-10-09,1342.78,Mark Baker,69,jennifer28@example.net,1,Grow,Home,268.22,North,2023,10,True
ec35a50a-6db8-42b6-8c28-885e5a8083e2,1098,547,2023-10-22,717.46,Nancy Thomas,29,lewisjenna@example.net,1,Personal,Fashion,396.66,North,2023,10,False
a802a4b6-32ae-4bc2-91d9-551e8a4db062,1064,534,2024-04-16,26.85,Nicholas Perez,68,andersonchristopher@example.com,1,Well,Home,183.69,North,2024,4,False
7c9f0bb7-c81a-4758-bf21-2cd36351280a,1060,507,2024-11-23,1875.52,Nicole Mcdonald,52,charles28@example.com,1,Specific,Electronics,84.66,North,2024,11,True
87e801e4-c37c-4172-b4dc-cb7a7ef93b3d,1087,520,2023-11-24,532.46,Joanna Cooley,30,kellyeric@example.com,1,Sometimes,Home,40.73,North,2023,11,False
ca4ceafb-b4d7-43fc-93a3-5270a17d2469,1080,528,2023-06-29,678.58,Christopher Sparks,40,qrose@example.com,1,Past,Books,74.64,North,2023,6,False
2aa24d21-b6c0-4aa1-b09e-c9933b53f049,1094,526,2024-05-30,823.39,Rebecca Brooks,52,davistammy@example.net,1,Wide,Fashion,428.23,North,2024,5,False
d26548f5-5a9c-4770-be87-a70066cfd16e,1009,508,2023-07-08,132.79,Lisa Foster,23,brentsmith@example.net,1,Girl,Books,393.58,North,2023,7,False
7f78be97-7dbc-4c4d-80d1-488f3b345535,1034,542,2024-10-21,632.39,Justin Bruce,47,veronica65@example.org,1,Nothing,Electronics,75.83,North,2024,10,False
947c6144-0b65-4bd4-b035-be20314b475d,1087,527,2024-02-13,341.76,Joanna Cooley,30,kellyeric@example.com,1,Process,Electronics,45.63,North,2024,2,False
9920db14-a684-4445-a128-6a3e5f3c3556,1022,520,2023-07-31,1083.36,Dylan Meyer,60,phillipgarcia@example.net,1,Sometimes,Home,40.73,North,2023,7,True
d1fd90a0-1eb5-4056-a660-38fc60c97cd0,1078,521,2023-07-16,1547.27,Diana Coleman,20,michaelmoore@example.org,1,Quite,Fashion,129.17,North,2023,7,True
77ab6d05-72ee-48f9-8898-70c41adefe7e,1011,523,2024-01-30,1266.31,Tina Moreno,37,lawsonscott@example.org,1,Full,Books,160.69,North,2024,1,True
1ed75f22-3cf3-48b9-b164-b85deea8e638,1013,540,2024-08-02,1027.06,Dennis Guzman,32,kevin98@example.net,1,Skin,Electronics,127.45,North,2024,8,True
c2580d83-419a-4e5c-9ea8-3785e7604145,1098,523,2025-01-02,1198.72,Nancy Thomas,29,lewisjenna@example.net,1,Full,Books,160.69,North,2025,1,True
3c750046-0b5e-4730-8143-41b264b3c036,1011,533,2024-10-02,413.52,Tina Moreno,37,lawsonscott@example.org,1,Over,Fashion,363.84,North,2024,10,False
7b36e776-e849-4545-8541-273d1b630678,1097,547,2024-04-24,688.93,Wendy Gonzalez,51,patrick68@example.com,1,Personal,Fashion,396.66,North,2024,4,False
c8fd81ad-c0ab-45e8-906b-0f567f9d9455,1076,542,2023-08-05,746.65,Debra Juarez,21,pdean@example.net,1,Nothing,Electronics,75.83,North,2023,8,False
f23b4b87-cfb0-4fa6-81f4-0f280665af58,1045,508,2024-12-19,1807.75,Heather Cummings,52,fuentessamantha@example.org,1,Girl,Books,393.58,North,2024,12,True
5bb3dc57-3e61-4fab-b129-6e4c3b91b119,1060,547,2023-07-29,187.15,Nicole Mcdonald,52,charles28@example.com,1,Personal,Fashion,396.66,North,2023,7,False
b5b2dd90-ba9c-4ae2-b98a-22c86a8b4482,1011,521,2024-10-29,505.81,Tina Moreno,37,lawsonscott@example.org,1,Quite,Fashion,129.17,North,2024,10,False
50fc7079-459f-4fab-9cc6-4cf62c13cad8,1045,550,2024-11-03,679.8,Heather Cummings,52,fuentessamantha@example.org,1,Across,Books,118.07,North,2024,11,False
bf1a5c55-0c57-4cac-ba9e-7f966e111a78,1098,546,2025-03-27,952.7,Nancy Thomas,29,lewisjenna@example.net,1,Several,Books,233.09,North,2025,3,False
7e59354f-3b53-4337-85b3-4b50a2cf216d,1022,528,2025-04-06,1574.04,Dylan Meyer,60,phillipgarcia@example.net,1,Past,Books,74.64,North,2025,4,True
37ee6b55-7284-48b4-a669-6df80b8caa42,1094,533,2024-09-21,891.17,Rebecca Brooks,52,davistammy@example.net,1,Over,Fashion,363.84,North,2024,9,False
2de10e0b-4fff-4e6f-aaa5-36a29ded91cf,1087,543,2024-12-07,1965.35,Joanna Cooley,30,kellyeric@example.com,1,Dog,Fashion,368.77,North,2024,12,True
e3f09a25-0e96-4da7-b158-5a0b1f845c90,1097,509,2024-12-01,1472.26,Wendy Gonzalez,51,patrick68@example.com,1,Sister,Home,200.18,North,2024,12,True
6e4d1ff6-5660-4012-9130-be0d769ddc41,1087,548,2024-08-24,534.85,Joanna Cooley,30,kellyeric@example.com,1,Play,Electronics,116.5,North,2024,8,False
59e273b0-9ac6-4d00-9ccf-be376bf28107,1013,531,2023-05-11,1844.25,Dennis Guzman,32,kevin98@example.net,1,Add,Fashion,175.33,North,2023,5,True
cbf6a938-313b-4927-bf0e-1763e7f36703,1013,532,2023-09-01,1422.12,Dennis Guzman,32,kevin98@example.net,1,Difficult,Electronics,373.09,North,2023,9,True
