order_id,customer_id,product_id,order_date,order_value,name_x,age,email,region_id,name_y,category,price,region_name,year,month,is_high_value
e0d93e07-6195-4b2b-a154-6e0871af17c6,1039,550,2024-11-22,1709.77,Katherine Key,24,jeffrey32@example.org,2,Across,Books,118.07,South,2024,11,True
4476d48a-05d8-4418-b11e-271b18a86218,1073,548,2023-12-06,173.01,Steven Webster,67,heather74@example.com,2,Play,Electronics,116.5,South,2023,12,False
2713e0c8-fbce-4dbc-8512-e8ebd08620ed,1004,545,2023-06-01,1135.85,James Martin,40,uprice@example.org,2,Term,Books,38.86,South,2023,6,True
975a9ae3-a0ca-4bf9-b5b1-1cbb4da491ea,1028,516,2023-10-20,1743.15,John Rocha,23,michaelferguson@example.net,2,Past,Books,125.65,South,2023,10,True
1cb6df97-3cc5-4dc6-a954-6b21e6350836,1028,527,2024-07-26,1783.81,John Rocha,23,michaelferguson@example.net,2,Process,Electronics,45.63,South,2024,7,True
9cb4d9b8-8fe5-4b5a-9613-729405856e3c,1029,549,2024-05-27,1450.05,Deanna Martin,60,swansonjames@example.org,2,Until,Electronics,174.84,South,2024,5,True
f369accc-0e69-41ef-8a05-d4c389ce82fd,1074,539,2023-10-21,719.66,Thomas Burgess,61,loganflores@example.com,2,No,Home,334.81,South,2023,10,False
5a920e84-400d-405d-8c56-ccbe74e14c6b,1073,532,2025-02-06,233.88,Steven Webster,67,heather74@example.com,2,Difficult,Electronics,373.09,South,2025,2,False
788524c4-efad-4017-9297-b2d6187b056e,1074,535,2023-11-17,1619.16,Thomas Burgess,61,loganflores@example.com,2,Then,Home,399.68,South,2023,11,True
f9f5c7ee-87a4-4106-87fc-bf3ee55c8894,1004,529,2023-04-16,380.56,James Martin,40,uprice@example.org,2,Throughout,Home,11.91,South,2023,4,False
b4111e12-2de5-4425-a710-382beafe8d16,1086,550,2024-05-04,322.56,Meredith Kelly,53,uhubbard@example.net,2,Across,Books,118.07,South,2024,5,False
8b15092e-fb86-461c-b297-17456ff82140,1031,539,2023-12-12,1152.96,Miranda Nelson,70,ghall@example.net,2,No,Home,334.81,South,2023,12,True
7374c575-2167-40c5-9cfc-aa3326fb77cd,1095,546,2025-03-25,450.93,Stephanie Garcia,33,williamsonjudith@example.com,2,Several,Books,233.09,South,2025,3,False
75299769-c9d3-428f-9b29-2317d99190fe,1070,516,2025-01-14,1134.0,Timothy Andrews,20,laura71@example.org,2,Past,Books,125.65,South,2025,1,True
8b06e3c1-e13b-43e7-9660-b03692bdd0a4,1035,518,2023-10-06,1343.39,Heather Gilbert,57,ecooley@example.net,2,Begin,Electronics,42.76,South,2023,10,True
ae149dd7-870a-4475-a819-5fa13aad0013,1074,503,2025-04-07,447.12,Thomas Burgess,61,loganflores@example.com,2,Result,Fashion,186.41,South,2025,4,False
4b18dfa7-b139-4d08-b686-bb2dfc237de3,1086,539,2023-06-16,1980.55,Meredith Kelly,53,uhubbard@example.net,2,No,Home,334.81,South,2023,6,True
