order_id,customer_id,product_id,order_date,order_value,name_x,age,email,region_id,name_y,category,price,region_name,year,month,is_high_value
9adea11a-a667-43e2-8dda-359c3697c1ca,1014,544,2024-02-28,131.28,Jessica Chavez,64,rbrown@example.org,3,Concern,Books,14.74,East,2024,2,False
a547f6ab-530c-4057-88fd-17f32172ec42,1023,537,2023-06-09,1900.14,James Gray,18,carl54@example.com,3,Fill,Fashion,133.46,East,2023,6,True
ecc0ed95-73ec-4951-a672-1042bef700c8,1069,538,2023-02-05,1925.98,John Hernandez,46,mikeparks@example.net,3,Bed,Fashion,396.6,East,2023,2,True
8e1168b8-b717-4108-92ae-27ca42d31f90,1050,545,2023-02-03,689.86,Andrea Moore,54,barberlauren@example.org,3,Term,Books,38.86,East,2023,2,False
d35df93b-e80d-42ed-95eb-2dbdf3f83c7d,1007,511,2023-01-13,895.65,Nicole Santana,30,dawncruz@example.com,3,Create,Electronics,181.72,East,2023,1,False
529aa10e-cb49-4432-bfe9-d4f424f23d74,1007,535,2023-06-11,1911.68,Nicole Santana,30,dawncruz@example.com,3,Then,Home,399.68,East,2023,6,True
aeaf1bf8-14c0-4eeb-be9f-b9d328771ab9,1050,523,2025-01-30,1372.18,Andrea Moore,54,barberlauren@example.org,3,Full,Books,160.69,East,2025,1,True
27901ee3-7693-4a2c-96ed-9b6302ccecb5,1050,522,2023-08-09,1600.68,Andrea Moore,54,barberlauren@example.org,3,Single,Home,104.42,East,2023,8,True
13cc5cab-0e39-443c-92f4-46e83db8b52b,1041,531,2024-11-24,1320.78,Anthony Parker,59,jasoncox@example.com,3,Add,Fashion,175.33,East,2024,11,True
ce2964c1-75cd-4fc5-ae8e-90ea111bee83,1069,507,2023-11-23,166.3,John Hernandez,46,mikeparks@example.net,3,Specific,Electronics,84.66,East,2023,11,False
d3feb7b5-3ea8-4d8c-991d-b8f34856d5fb,1015,506,2023-07-03,1415.05,Rose Wells,22,jgill@example.com,3,More,Electronics,237.58,East,2023,7,True
