order_id,customer_id,product_id,order_date,order_value,name_x,age,email,region_id,name_y,category,price,region_name,year,month,is_high_value
ea457bbc-2604-4e13-888a-fd87a15c24a9,1068,547,2023-03-10,1481.7,Jill Cox,20,nicholas07@example.org,5,Personal,Fashion,396.66,Central,2023,3,True
679d99d9-bc12-4bea-8e60-64078a12f27a,1068,527,2023-04-01,476.41,Jill Cox,20,nicholas07@example.org,5,Process,Electronics,45.63,Central,2023,4,False
42c82b69-05ba-4dce-becb-c92f6330e786,1006,507,2024-01-06,1128.13,Christopher Taylor,49,brittanymitchell@example.net,5,Specific,Electronics,84.66,Central,2024,1,True
51c67686-3800-42ce-8ac5-89e27780a3cf,1012,537,2023-11-28,1116.1,William Jones,48,victorsilva@example.net,5,Fill,Fashion,133.46,Central,2023,11,True
b7e1753e-fbb1-4f07-9765-d067fae329b4,1065,518,2023-05-28,599.47,Devon Johnson,23,andrew44@example.com,5,Begin,Electronics,42.76,Central,2023,5,False
3792d884-9be7-4cfd-9c66-a2944f813c1c,1003,508,2024-07-14,838.12,Dr. Steven Cook Jr.,56,gburns@example.com,5,Girl,Books,393.58,Central,2024,7,False
3a383bb7-c12e-463f-9ab7-edea719fa715,1008,536,2024-04-24,530.24,Brandon Davis,27,emily72@example.net,5,Manager,Home,221.75,Central,2024,4,False
b9c5e232-3e34-43fd-9242-287f7f11c2d8,1010,528,2024-09-02,1135.28,Jennifer Hernandez,36,fwilliams@example.org,5,Past,Books,74.64,Central,2024,9,True
8439ff4e-a95e-4b3b-8ad4-8bb7bbce760b,1033,535,2023-05-12,1637.17,Brenda Cummings,25,kenneth25@example.com,5,Then,Home,399.68,Central,2023,5,True
3a3b95c3-1ea5-4247-ad29-0ae68b698412,1053,515,2024-08-07,1763.26,Stanley Murray,42,joneskevin@example.net,5,Tonight,Books,307.42,Central,2024,8,True
77f367f8-2d27-481c-a66b-3e0311a8a9aa,1027,538,2023-10-17,1846.05,Gregory Hill,45,amanda06@example.org,5,Bed,Fashion,396.6,Central,2023,10,True
1e26e599-a78b-4fbe-b320-6b8183405fad,1091,540,2023-02-03,332.87,Jon Roberson,37,afox@example.org,5,Skin,Electronics,127.45,Central,2023,2,False
f2e70442-9577-4fae-a9bb-41e8cd70145d,1065,523,2023-11-02,747.69,Devon Johnson,23,andrew44@example.com,5,Full,Books,160.69,Central,2023,11,False
7520afcf-8bfc-4362-ae4a-2db4404462a3,1012,520,2024-09-27,48.52,William Jones,48,victorsilva@example.net,5,Sometimes,Home,40.73,Central,2024,9,False
2435e8b3-e048-4e9d-bdbb-559bbe1d7840,1018,537,2024-04-13,1374.38,Stephanie Olsen,18,aprilobrien@example.com,5,Fill,Fashion,133.46,Central,2024,4,True
cd89c7f8-1254-4fa3-9805-1215c6bc496b,1018,505,2023-06-22,636.85,Stephanie Olsen,18,aprilobrien@example.com,5,Avoid,Electronics,187.63,Central,2023,6,False
fb32f4d7-69a5-480d-8e1c-125e0c0fc4b4,1040,511,2023-08-16,1474.88,Darryl Shelton,54,mmorrison@example.net,5,Create,Electronics,181.72,Central,2023,8,True
57fb910d-69a9-4223-9a8e-056027f456c6,1038,541,2023-09-29,1645.07,Bruce Collins,19,qruiz@example.net,5,Really,Electronics,474.91,Central,2023,9,True
7bacd7f2-2bdd-4be0-b384-fd06ef36f04f,1085,534,2024-02-13,1645.56,Julia Sullivan,64,elizabethramirez@example.net,5,Well,Home,183.69,Central,2024,2,True
97cc5bb5-c8b8-450b-80d4-e058d21fb1eb,1027,533,2023-04-26,820.45,Gregory Hill,45,amanda06@example.org,5,Over,Fashion,363.84,Central,2023,4,False
55d16d58-e59c-409f-9896-b2121e9bee29,1068,536,2024-04-23,380.91,Jill Cox,20,nicholas07@example.org,5,Manager,Home,221.75,Central,2024,4,False
bd0ef420-e50c-43cf-acef-6579c5f62437,1079,523,2025-03-16,1571.97,Sean Mckay,40,michael77@example.com,5,Full,Books,160.69,Central,2025,3,True
d11c4559-f36f-47e1-93fc-e37a32a053c9,1044,501,2023-07-06,346.25,Julia Moore,25,nathan74@example.net,5,Seat,Books,462.65,Central,2023,7,False
cf0ef9d7-970c-468c-9b0d-602cefdfe94f,1008,514,2023-10-11,662.09,Brandon Davis,27,emily72@example.net,5,Become,Books,102.69,Central,2023,10,False
e3a3f831-b41a-4ec4-be46-60219e99502a,1006,512,2024-05-17,1180.4,Christopher Taylor,49,brittanymitchell@example.net,5,Appear,Home,369.06,Central,2024,5,True
1d522c2c-40c4-4720-9a2e-9ec9871499f6,1079,508,2024-01-24,611.13,Sean Mckay,40,michael77@example.com,5,Girl,Books,393.58,Central,2024,1,False
e48af99f-89a7-4702-b8c2-d3bfa8eb3e0f,1052,524,2024-06-28,584.82,Charles Brooks,46,danielle98@example.com,5,Weight,Electronics,75.89,Central,2024,6,False
101982d2-9c49-436f-958f-9b4cf3bab00a,1008,539,2024-01-09,1805.07,Brandon Davis,27,emily72@example.net,5,No,Home,334.81,Central,2024,1,True
f88f61ac-7592-4554-8fcc-6300adc985b0,1033,504,2023-01-06,510.24,Brenda Cummings,25,kenneth25@example.com,5,Career,Fashion,152.96,Central,2023,1,False
06867c30-97b7-4625-9865-337eec6a03a8,1085,505,2024-11-16,1734.36,Julia Sullivan,64,elizabethramirez@example.net,5,Avoid,Electronics,187.63,Central,2024,11,True
3919b0dc-b920-4ecd-b55f-d250658308df,1008,548,2023-06-22,1874.11,Brandon Davis,27,emily72@example.net,5,Play,Electronics,116.5,Central,2023,6,True
6febe0f6-64fd-4c54-8585-3736d502f1e6,1040,518,2023-05-20,1281.54,Darryl Shelton,54,mmorrison@example.net,5,Begin,Electronics,42.76,Central,2023,5,True
1b2b87be-1bc8-49e1-aad7-2d8deec1c788,1018,543,2023-11-03,1695.32,Stephanie Olsen,18,aprilobrien@example.com,5,Dog,Fashion,368.77,Central,2023,11,True
601fe982-3102-4753-9472-eef18c3780eb,1040,503,2024-05-09,166.75,Darryl Shelton,54,mmorrison@example.net,5,Result,Fashion,186.41,Central,2024,5,False
e65c4770-1f56-401f-bc8f-515bec74f846,1044,513,2024-11-08,628.94,Julia Moore,25,nathan74@example.net,5,Grow,Home,268.22,Central,2024,11,False
bce9c34a-7200-4c16-9319-b916b46f0820,1091,550,2024-05-19,678.09,Jon Roberson,37,afox@example.org,5,Across,Books,118.07,Central,2024,5,False
b3297abd-b826-48da-888c-2d11b5fdd5b8,1003,520,2024-02-20,998.39,Dr. Steven Cook Jr.,56,gburns@example.com,5,Sometimes,Home,40.73,Central,2024,2,False
d124c1de-a8b2-4d25-ad38-974d52544313,1027,513,2023-10-18,672.76,Gregory Hill,45,amanda06@example.org,5,Grow,Home,268.22,Central,2023,10,False
6dc9f28a-965d-4e0f-9ae1-8596a09943a8,1051,535,2023-08-30,1032.85,Kimberly Rodriguez,56,ysolis@example.net,5,Then,Home,399.68,Central,2023,8,True
933a3fc2-f6d4-4fac-9b11-5bb1574a2a62,1075,508,2024-03-12,362.81,Tara Mckenzie,53,littlemichael@example.com,5,Girl,Books,393.58,Central,2024,3,False
da7189d5-2b92-414e-8d4e-961c55e9e558,1038,549,2023-08-23,1646.21,Bruce Collins,19,qruiz@example.net,5,Until,Electronics,174.84,Central,2023,8,True
1eac546c-6e35-44be-95e3-de8a9827a8c9,1091,501,2023-06-10,900.87,Jon Roberson,37,afox@example.org,5,Seat,Books,462.65,Central,2023,6,False
9324f590-10a5-4a19-9f08-f6c9dbdf6fd7,1091,550,2024-11-01,1129.64,Jon Roberson,37,afox@example.org,5,Across,Books,118.07,Central,2024,11,True
22af5380-0466-475c-a4db-1c6dc6dc1e69,1021,504,2025-02-16,1494.11,Nicholas Williams,69,stephanieflores@example.net,5,Career,Fashion,152.96,Central,2025,2,True
db91f021-ad82-47bb-a055-645b90a4bce9,1010,524,2024-10-22,1312.26,Jennifer Hernandez,36,fwilliams@example.org,5,Weight,Electronics,75.89,Central,2024,10,True
6fa578a6-b683-400a-85ac-ad1857e56922,1010,537,2024-12-03,790.46,Jennifer Hernandez,36,fwilliams@example.org,5,Fill,Fashion,133.46,Central,2024,12,False
9e94a6ac-2f80-4008-b2f7-52d22e6c137e,1006,513,2023-03-14,1166.24,Christopher Taylor,49,brittanymitchell@example.net,5,Grow,Home,268.22,Central,2023,3,True
f3633134-6674-434f-a387-930bdb808ca3,1085,548,2024-08-09,1262.33,Julia Sullivan,64,elizabethramirez@example.net,5,Play,Electronics,116.5,Central,2024,8,True
454ef2e8-4d77-4aad-80a2-9de13fac7e83,1068,548,2023-09-08,1592.94,Jill Cox,20,nicholas07@example.org,5,Play,Electronics,116.5,Central,2023,9,True
9e46d6f3-4d21-4001-adaa-5d9b7d8cd7f0,1012,540,2025-02-26,140.72,William Jones,48,victorsilva@example.net,5,Skin,Electronics,127.45,Central,2025,2,False
f0af1ef5-0fec-4d1a-a2d2-a3c0fb882947,1018,502,2023-08-10,564.77,Stephanie Olsen,18,aprilobrien@example.com,5,True,Books,130.74,Central,2023,8,False
a8ddedb1-4584-4124-a07d-6535bb0c6970,1040,504,2024-03-31,1898.89,Darryl Shelton,54,mmorrison@example.net,5,Career,Fashion,152.96,Central,2024,3,True
51837887-a972-49e4-b2cc-ccee704bd229,1053,510,2024-02-01,1568.8,Stanley Murray,42,joneskevin@example.net,5,System,Electronics,45.5,Central,2024,2,True
6800bdad-0a6b-45f4-b819-cfd81cc3d838,1053,547,2024-01-13,1674.51,Stanley Murray,42,joneskevin@example.net,5,Personal,Fashion,396.66,Central,2024,1,True
51ec9433-2796-4c41-85a3-f2ad8fc9e1e9,1038,533,2024-09-01,1868.4,Bruce Collins,19,qruiz@example.net,5,Over,Fashion,363.84,Central,2024,9,True
bb19986c-0ebb-4395-9e9a-b79de722fd37,1079,537,2023-10-12,1582.76,Sean Mckay,40,michael77@example.com,5,Fill,Fashion,133.46,Central,2023,10,True
08f86cc0-a316-4bbc-96a9-ea445a7f5904,1065,540,2023-08-03,1592.35,Devon Johnson,23,andrew44@example.com,5,Skin,Electronics,127.45,Central,2023,8,True
fe23fc9d-faf3-4ee5-a6a4-e99384b7445a,1065,547,2024-05-29,1322.28,Devon Johnson,23,andrew44@example.com,5,Personal,Fashion,396.66,Central,2024,5,True
fdfea74c-0ac2-4d70-bdf4-ccd968d9065c,1003,527,2023-05-12,74.36,Dr. Steven Cook Jr.,56,gburns@example.com,5,Process,Electronics,45.63,Central,2023,5,False
7a4fae5f-220a-4b7c-a2c8-01e36491354d,1040,531,2023-08-19,1957.7,Darryl Shelton,54,mmorrison@example.net,5,Add,Fashion,175.33,Central,2023,8,True
f4ec44ed-e08f-4d95-813b-8eb5030b9756,1068,523,2023-01-30,816.37,Jill Cox,20,nicholas07@example.org,5,Full,Books,160.69,Central,2023,1,False
413047de-363f-4782-a9c6-c29dbf88bac0,1096,542,2023-11-01,1100.18,Christopher Zimmerman,20,tamara74@example.net,5,Nothing,Electronics,75.83,Central,2023,11,True
863b8007-e0d3-46ab-a6e6-45827ab6b0d6,1012,545,2023-06-14,1770.24,William Jones,48,victorsilva@example.net,5,Term,Books,38.86,Central,2023,6,True
3c2b86c4-c5d7-4221-b47a-c4db8e3687cf,1085,545,2023-06-07,1675.53,Julia Sullivan,64,elizabethramirez@example.net,5,Term,Books,38.86,Central,2023,6,True
401cdbc4-6535-44ff-98ed-25cf2fb3aa23,1068,510,2023-03-22,764.67,Jill Cox,20,nicholas07@example.org,5,System,Electronics,45.5,Central,2023,3,False
73c82c31-3a7c-4442-a02c-68e4b5dc9034,1003,513,2024-08-22,577.1,Dr. Steven Cook Jr.,56,gburns@example.com,5,Grow,Home,268.22,Central,2024,8,False
ce54ab02-baf1-4dd3-8d8e-95dcccb0e866,1079,514,2024-07-07,1530.97,Sean Mckay,40,michael77@example.com,5,Become,Books,102.69,Central,2024,7,True
4efda020-a960-4f55-9993-18c683d7d631,1075,522,2023-10-04,1812.32,Tara Mckenzie,53,littlemichael@example.com,5,Single,Home,104.42,Central,2023,10,True
42229de1-fed5-4ade-85bd-35742a81909c,1018,543,2025-03-03,620.3,Stephanie Olsen,18,aprilobrien@example.com,5,Dog,Fashion,368.77,Central,2025,3,False
e3b86b9f-0ba0-4b9e-9576-fc0c29817619,1006,506,2024-04-10,55.96,Christopher Taylor,49,brittanymitchell@example.net,5,More,Electronics,237.58,Central,2024,4,False
b49333a1-51f8-4ffd-9410-0554feed059b,1010,528,2024-09-02,1066.68,Jennifer Hernandez,36,fwilliams@example.org,5,Past,Books,74.64,Central,2024,9,True
8c641e0e-8d7a-4822-8e1d-fc8c590968c0,1038,546,2024-02-23,1653.54,Bruce Collins,19,qruiz@example.net,5,Several,Books,233.09,Central,2024,2,True
d20d9c4c-2140-4009-a389-a67e0c7ac290,1096,506,2024-08-04,422.78,Christopher Zimmerman,20,tamara74@example.net,5,More,Electronics,237.58,Central,2024,8,False
21475266-a2cb-43c4-92f7-cbd441e76df4,1085,517,2024-07-07,472.95,Julia Sullivan,64,elizabethramirez@example.net,5,Hot,Home,445.51,Central,2024,7,False
8a35023b-98b0-4734-916c-20827c430ecf,1027,516,2023-08-14,985.4,Gregory Hill,45,amanda06@example.org,5,Past,Books,125.65,Central,2023,8,False
4bd2e63b-ed14-43fa-bee6-c85ab105386e,1068,504,2023-03-10,1211.67,Jill Cox,20,nicholas07@example.org,5,Career,Fashion,152.96,Central,2023,3,True
220ed96e-9bbe-43e2-9ad9-4ec2a202bf6b,1044,544,2023-02-18,1624.03,Julia Moore,25,nathan74@example.net,5,Concern,Books,14.74,Central,2023,2,True
bd46ce6f-2eb7-4cdd-8f98-f321b188aa46,1008,534,2024-04-28,42.0,Brandon Davis,27,emily72@example.net,5,Well,Home,183.69,Central,2024,4,False
4b5722a0-54a1-4ac0-a5f8-253f85663499,1021,532,2023-12-11,1389.09,Nicholas Williams,69,stephanieflores@example.net,5,Difficult,Electronics,373.09,Central,2023,12,True
2590ff8f-45fc-4efa-81c6-4c1803efacd8,1008,509,2023-01-13,1065.27,Brandon Davis,27,emily72@example.net,5,Sister,Home,200.18,Central,2023,1,True
cdc6a2e2-4c5c-48fb-98a9-7da36acd3add,1091,506,2024-01-08,1734.92,Jon Roberson,37,afox@example.org,5,More,Electronics,237.58,Central,2024,1,True
5a8c5214-b2b1-49ac-a467-9d9a7e58a6da,1052,530,2024-07-21,1280.64,Charles Brooks,46,danielle98@example.com,5,Yourself,Books,244.22,Central,2024,7,True
acd6ee30-2712-48ec-b545-e054cde56aef,1027,531,2023-08-29,145.33,Gregory Hill,45,amanda06@example.org,5,Add,Fashion,175.33,Central,2023,8,False
0838d982-4f99-455b-8944-b398818a9c24,1027,548,2024-03-05,433.38,Gregory Hill,45,amanda06@example.org,5,Play,Electronics,116.5,Central,2024,3,False
0d5be320-5008-44ce-9bf9-2049f45eb999,1079,507,2024-02-26,1766.09,Sean Mckay,40,michael77@example.com,5,Specific,Electronics,84.66,Central,2024,2,True
d2e14aa6-fb92-4fce-9e2c-68f4abb1ab5a,1040,509,2024-11-06,1355.51,Darryl Shelton,54,mmorrison@example.net,5,Sister,Home,200.18,Central,2024,11,True
c7cb1411-2970-48f5-95fa-345135e65ff6,1021,548,2023-08-20,318.88,Nicholas Williams,69,stephanieflores@example.net,5,Play,Electronics,116.5,Central,2023,8,False
e50813aa-16b4-4e30-bb18-2976be3cc1ac,1096,515,2024-07-03,1448.69,Christopher Zimmerman,20,tamara74@example.net,5,Tonight,Books,307.42,Central,2024,7,True
60f8449e-af30-4fe2-8d58-ca4d07e1b0a8,1085,541,2025-03-11,1736.45,Julia Sullivan,64,elizabethramirez@example.net,5,Really,Electronics,474.91,Central,2025,3,True
3ba0e82f-4976-406c-90fb-4dd9fcb8d52b,1038,541,2024-04-02,312.61,Bruce Collins,19,qruiz@example.net,5,Really,Electronics,474.91,Central,2024,4,False
6575456a-dbc2-4f2c-a631-d544bf5c1dbe,1021,502,2023-05-17,634.88,Nicholas Williams,69,stephanieflores@example.net,5,True,Books,130.74,Central,2023,5,False
f940ccc1-b176-4ca6-872b-96877a927a07,1096,548,2024-12-13,1352.33,Christopher Zimmerman,20,tamara74@example.net,5,Play,Electronics,116.5,Central,2024,12,True
6f698da5-f1e2-46ce-abc0-d108feec6dfa,1027,516,2023-03-29,1607.21,Gregory Hill,45,amanda06@example.org,5,Past,Books,125.65,Central,2023,3,True
08aa74d6-f1d0-4be9-950b-44f2fca29e24,1065,503,2023-10-26,183.67,Devon Johnson,23,andrew44@example.com,5,Result,Fashion,186.41,Central,2023,10,False
765c14f8-83ff-4757-b0c2-4f685de1e0eb,1006,514,2024-08-30,1427.13,Christopher Taylor,49,brittanymitchell@example.net,5,Become,Books,102.69,Central,2024,8,True
42fce184-e805-4475-a079-0da4a19283ec,1051,546,2024-03-28,57.18,Kimberly Rodriguez,56,ysolis@example.net,5,Several,Books,233.09,Central,2024,3,False
08b97c71-e0e7-4f47-998f-fc30a40af169,1091,520,2023-09-22,312.26,Jon Roberson,37,afox@example.org,5,Sometimes,Home,40.73,Central,2023,9,False
cd74481c-d222-4c29-b6d1-68f6777af45d,1008,518,2023-12-30,948.13,Brandon Davis,27,emily72@example.net,5,Begin,Electronics,42.76,Central,2023,12,False
de4359c0-9e2d-4515-9e36-8a7bbded5f1b,1040,517,2023-07-28,570.05,Darryl Shelton,54,mmorrison@example.net,5,Hot,Home,445.51,Central,2023,7,False
40a750f0-5feb-4c8e-908b-29516677c8b9,1075,530,2024-12-01,861.88,Tara Mckenzie,53,littlemichael@example.com,5,Yourself,Books,244.22,Central,2024,12,False
ab402eb0-12f8-4669-a900-319c8c60d632,1091,520,2025-02-04,292.78,Jon Roberson,37,afox@example.org,5,Sometimes,Home,40.73,Central,2025,2,False
222720c9-6bfa-42f4-bd9b-9293126d99a4,1040,534,2024-11-21,1134.07,Darryl Shelton,54,mmorrison@example.net,5,Well,Home,183.69,Central,2024,11,True
f6beae79-96b0-44dc-abf6-10aaf293fcd4,1052,523,2023-03-30,1213.11,Charles Brooks,46,danielle98@example.com,5,Full,Books,160.69,Central,2023,3,True
e3193e4d-1e8b-49cf-8892-ec26056140f0,1044,543,2023-05-26,1274.78,Julia Moore,25,nathan74@example.net,5,Dog,Fashion,368.77,Central,2023,5,True
c38bcecf-98b6-49e3-94cc-931858259b46,1012,511,2024-01-08,201.79,William Jones,48,victorsilva@example.net,5,Create,Electronics,181.72,Central,2024,1,False
6b020881-3af0-453d-b11c-095332104aef,1091,520,2023-12-24,1484.1,Jon Roberson,37,afox@example.org,5,Sometimes,Home,40.73,Central,2023,12,True
256ba932-8639-457b-960c-068685606ff1,1052,515,2025-03-11,125.19,Charles Brooks,46,danielle98@example.com,5,Tonight,Books,307.42,Central,2025,3,False
777c27c1-e7ad-4a86-a31c-d29d6bcfcfff,1038,506,2023-09-29,1003.27,Bruce Collins,19,qruiz@example.net,5,More,Electronics,237.58,Central,2023,9,True
6ca2bb4f-e3ec-4e5d-9d1b-0505c1d59dc5,1079,534,2024-10-03,725.62,Sean Mckay,40,michael77@example.com,5,Well,Home,183.69,Central,2024,10,False
d15c300a-1cec-4dcc-b4d4-c85d3d231902,1053,517,2025-01-23,1398.84,Stanley Murray,42,joneskevin@example.net,5,Hot,Home,445.51,Central,2025,1,True
8793372d-c56f-4068-9db8-7c091a86b30c,1075,534,2024-06-04,1038.68,Tara Mckenzie,53,littlemichael@example.com,5,Well,Home,183.69,Central,2024,6,True
3f5d2311-cdf0-479c-b5dc-2c4985223180,1096,515,2023-05-22,128.74,Christopher Zimmerman,20,tamara74@example.net,5,Tonight,Books,307.42,Central,2023,5,False
1882d0b3-11be-4bef-97ab-6cdf39ad1a11,1044,531,2023-04-12,956.18,Julia Moore,25,nathan74@example.net,5,Add,Fashion,175.33,Central,2023,4,False
e09bc7f5-6381-47d4-8362-2cacc1c596a4,1021,506,2023-07-03,136.99,Nicholas Williams,69,stephanieflores@example.net,5,More,Electronics,237.58,Central,2023,7,False
2a832c60-be06-418b-b0eb-708918df51e6,1006,506,2024-01-19,1033.54,Christopher Taylor,49,brittanymitchell@example.net,5,More,Electronics,237.58,Central,2024,1,True
6f812e9b-246e-4c53-a867-866569d5aaca,1012,534,2025-01-22,529.04,William Jones,48,victorsilva@example.net,5,Well,Home,183.69,Central,2025,1,False
3e824b3f-a045-488e-ac0b-36c5a1ed74b2,1065,548,2025-01-02,894.97,Devon Johnson,23,andrew44@example.com,5,Play,Electronics,116.5,Central,2025,1,False
b9280dca-db22-4538-8067-9282ce23fcc5,1012,547,2023-03-05,252.08,William Jones,48,victorsilva@example.net,5,Personal,Fashion,396.66,Central,2023,3,False
56c5601b-9fba-4658-a68c-f5fc456dc4bb,1018,541,2023-02-22,688.16,Stephanie Olsen,18,aprilobrien@example.com,5,Really,Electronics,474.91,Central,2023,2,False
d4217fb9-07ef-4924-b777-cb46a5b7d3bb,1079,538,2024-01-02,1452.75,Sean Mckay,40,michael77@example.com,5,Bed,Fashion,396.6,Central,2024,1,True
703b4e8f-8635-46ed-a5fd-2a1de66461ab,1085,502,2024-11-19,1568.01,Julia Sullivan,64,elizabethramirez@example.net,5,True,Books,130.74,Central,2024,11,True
d64a59b9-38b8-4a5a-8534-b60b9d6ff2c0,1053,507,2024-10-01,211.39,Stanley Murray,42,joneskevin@example.net,5,Specific,Electronics,84.66,Central,2024,10,False
ae3be2a1-4253-48e2-b7df-9d019fe8d507,1010,546,2023-01-30,805.18,Jennifer Hernandez,36,fwilliams@example.org,5,Several,Books,233.09,Central,2023,1,False
7b9e8749-f6e3-401d-a45a-60dc1dd9a801,1091,526,2023-06-17,441.05,Jon Roberson,37,afox@example.org,5,Wide,Fashion,428.23,Central,2023,6,False
96cdc51b-124b-4e86-92a9-ff95682308f2,1065,513,2024-03-24,1509.61,Devon Johnson,23,andrew44@example.com,5,Grow,Home,268.22,Central,2024,3,True
a8ff87cf-72db-4a4f-b082-af3242f1e3f9,1085,524,2024-04-30,1611.15,Julia Sullivan,64,elizabethramirez@example.net,5,Weight,Electronics,75.89,Central,2024,4,True
